,team,epa,auto_epa,teleop_epa,endgame_epa,rp_1_epa,rp_2_epa
8937,9006,16.02,5.95,5.7,4.37,-0.1773,0.1288
8938,8169,19.48,4.0,9.03,6.45,-0.1524,0.0708
8939,8793,27.82,6.43,15.57,5.82,-0.0549,0.1434
8940,5430,11.04,2.41,4.7,3.93,-0.2224,-0.0183
8941,9111,16.56,6.22,5.97,4.36,-0.1862,0.1016
8942,8404,28.05,8.61,10.98,8.46,-0.1429,0.242
8943,1700,11.7,2.94,6.02,2.74,-0.1156,0.0558
8944,8852,28.37,8.83,12.55,6.99,-0.1894,0.1886
8945,5700,23.9,8.45,9.61,5.83,-0.1341,0.1485
8946,604,39.45,9.26,22.12,8.07,0.1128,0.2671
8947,8840,17.41,6.31,7.2,3.9,-0.1621,0.024
8948,3045,19.47,4.07,9.89,5.51,-0.1905,0.0964
8949,1967,25.19,9.21,10.52,5.46,-0.1417,0.1367
8950,581,32.78,8.59,20.46,3.73,0.0459,0.1131
8951,2854,16.86,7.08,4.6,5.18,-0.1438,0.1332
8952,9125,10.31,4.1,2.78,3.43,-0.1782,0.0197
8953,9114,5.26,1.8,2.67,0.79,-0.1871,-0.0074
8954,115,40.84,12.97,20.83,7.05,0.0097,0.2652
8955,4669,11.94,4.97,4.24,2.73,-0.1604,0.0262
8956,4765,17.16,3.06,7.3,6.8,-0.1578,0.0402
8957,6962,25.28,8.01,10.47,6.81,-0.0286,0.1512
8958,971,50.32,15.88,23.78,10.66,0.1557,0.4027
8959,6418,19.19,6.35,8.04,4.79,-0.123,0.1598
8960,1351,37.91,10.03,19.32,8.56,-0.0286,0.2173
8961,114,42.07,9.84,22.54,9.69,0.0119,0.1917
8962,9038,25.29,5.87,11.8,7.63,-0.1769,0.1111
8963,7245,13.43,2.12,9.14,2.16,-0.1149,0.0548
8964,5507,38.26,10.36,20.57,7.32,0.0369,0.2273
8965,8793,28.93,5.7,16.52,6.72,-0.0577,0.1086
8966,8751,21.08,6.83,9.25,5.0,-0.1851,0.1575
8967,5924,24.13,5.71,13.32,5.11,-0.0719,0.0922
8968,299,15.71,2.93,8.65,4.13,-0.1449,0.1325
8969,4904,15.83,2.26,8.16,5.41,-0.0614,0.0313
8970,8016,25.16,4.11,16.72,4.33,0.0208,0.0046
8971,8169,20.6,3.27,9.98,7.35,-0.1552,0.036
8972,649,41.09,12.32,19.37,9.39,0.0498,0.3143
8973,4186,18.26,4.32,7.59,6.35,-0.1506,0.1307
8974,972,39.62,11.92,20.74,6.96,0.1849,0.4822
8975,6619,18.26,3.86,10.55,3.85,-0.1751,0.0181
8976,5419,28.65,8.21,13.63,6.81,-0.0133,0.1919
8977,9006,17.13,5.22,6.65,5.26,-0.1801,0.094
8978,841,20.71,3.03,10.82,6.86,-0.1403,0.0441
8979,9143,21.78,2.77,12.57,6.44,-0.1786,0.0149
8980,8045,16.29,5.0,6.52,4.77,-0.1624,0.1223
8981,4159,24.56,7.1,10.92,6.55,-0.1636,0.1276
8982,6962,28.22,8.83,11.63,7.75,-0.0319,0.2268
8983,8404,27.27,9.73,10.87,6.67,-0.1444,0.2088
8984,604,35.39,9.99,19.25,6.15,0.1079,0.2281
8985,8852,26.71,8.46,12.52,5.73,-0.1917,0.1491
8986,581,37.31,6.94,24.03,6.34,0.141,0.1746
8987,9111,15.78,7.35,5.87,2.57,-0.1876,0.0684
8988,114,42.61,10.37,25.46,6.78,0.1077,0.1555
8989,5700,22.24,8.08,9.58,4.57,-0.1364,0.1091
8990,4765,20.09,3.89,8.46,7.74,-0.1611,0.1158
8991,5430,10.27,3.54,4.59,2.14,-0.2239,-0.0515
8992,971,53.58,17.34,25.92,10.33,0.2436,0.4273
8993,2854,21.39,5.43,8.17,7.78,-0.0487,0.1947
8994,6418,22.45,7.81,10.18,4.46,-0.0351,0.1844
8995,8793,26.89,7.21,12.8,6.88,-0.0633,0.1593
8996,4669,14.88,5.8,5.4,3.67,-0.1636,0.1018
8997,8751,19.03,8.35,5.52,5.16,-0.1907,0.2082
8998,7245,13.96,2.65,12.06,-0.75,-0.0191,0.0187
8999,299,16.26,5.28,5.96,5.03,-0.1491,0.2052
9000,649,39.28,13.54,18.19,7.55,0.041,0.2785
9001,4186,20.24,5.47,7.61,7.16,-0.1578,0.1679
9002,9038,25.83,6.4,14.72,4.71,-0.0811,0.075
9003,9114,4.53,0.66,1.63,2.24,-0.1903,-0.0365
9004,972,40.8,13.07,19.97,7.76,0.1777,0.5194
9005,1967,29.72,7.56,14.09,8.06,-0.0466,0.1982
9006,3045,15.42,4.8,7.02,3.6,-0.1954,0.0575
9007,9006,21.22,6.48,8.97,5.77,-0.0836,0.1604
9008,9125,9.57,2.95,1.74,4.89,-0.1814,-0.0094
9009,5507,36.21,11.88,16.85,7.48,0.0313,0.278
9010,6619,20.23,5.01,10.57,4.66,-0.1823,0.0553
9011,5419,31.07,9.47,14.27,7.32,0.0833,0.2583
9012,4904,16.39,4.61,5.47,6.3,-0.0656,0.1039
9013,1700,10.04,2.57,5.98,1.48,-0.1179,0.0164
9014,9143,18.51,1.46,12.9,4.14,-0.1804,-0.0131
9015,115,40.11,11.82,19.78,8.5,0.0066,0.2361
9016,8169,18.79,4.49,8.8,5.5,-0.164,0.0001
9017,841,24.79,4.28,13.14,7.37,-0.0437,0.1105
9018,8840,13.36,7.03,4.34,1.99,-0.167,-0.0149
9019,8045,13.02,3.69,6.85,2.48,-0.1642,0.0942
9020,8016,23.36,5.32,15.55,2.49,0.012,-0.0313
9021,1351,41.17,11.49,21.46,8.22,0.0593,0.2419
9022,4159,21.29,5.79,11.25,4.25,-0.1653,0.0995
9023,5924,24.68,8.06,10.63,6.0,-0.0762,0.1648
9024,604,36.75,10.73,18.29,7.72,0.0986,0.2623
9025,971,52.04,18.79,24.97,8.29,0.2328,0.3703
9026,114,42.12,11.31,23.88,6.93,0.1017,0.1173
9027,8793,24.52,5.91,10.57,8.04,-0.0678,0.1147
9028,4765,19.6,4.83,6.88,7.89,-0.167,0.0775
9029,8404,28.63,10.47,9.91,8.24,-0.1537,0.243
9030,5430,8.73,4.98,3.64,0.1,-0.2346,-0.1085
9031,649,42.55,14.3,20.61,7.65,0.0352,0.3263
9032,7245,12.25,1.1,9.81,1.34,-0.0223,-0.0246
9033,6962,29.57,9.57,10.67,9.32,-0.0412,0.2609
9034,299,14.55,3.73,3.7,7.12,-0.1522,0.1619
9035,2854,19.85,6.88,7.22,5.74,-0.0595,0.1377
9036,972,41.57,13.52,22.29,5.75,0.1681,0.452
9037,9006,26.18,6.25,13.38,6.55,-0.0857,0.1366
9038,5507,40.79,11.95,21.11,7.74,0.122,0.3189
9039,5700,21.75,9.03,8.0,4.72,-0.1423,0.0708
9040,6418,20.08,6.51,7.95,5.62,-0.0396,0.1399
9041,581,38.01,8.15,22.63,7.23,0.136,0.2352
9042,9111,16.48,8.56,4.46,3.46,-0.1926,0.1291
9043,8751,17.32,6.8,3.27,7.25,-0.1938,0.165
9044,9143,18.52,1.85,11.18,5.49,-0.1835,-0.0303
9045,4904,16.4,5.01,3.75,7.64,-0.0687,0.0867
9046,4186,23.51,6.24,10.02,7.26,-0.1635,0.2158
9047,9125,14.54,2.73,6.15,5.66,-0.1835,-0.0332
9048,1351,41.65,11.27,23.24,7.14,0.0532,0.1913
9049,8852,27.41,9.67,11.12,6.62,-0.1966,0.2097
9050,9114,6.18,1.11,4.84,0.23,-0.1999,-0.1039
9051,4159,21.76,5.56,13.03,3.17,-0.1715,0.0489
9052,3045,20.38,4.58,11.44,4.37,-0.1975,0.0338
9053,8169,18.01,5.05,7.35,5.61,-0.1698,0.0649
9054,6619,24.82,5.07,14.83,4.91,-0.0916,0.0962
9055,1967,31.38,8.02,17.31,6.05,-0.0563,0.1308
9056,8045,11.07,2.52,5.23,3.32,-0.1678,0.0801
9057,4669,12.51,4.5,3.17,4.84,-0.1682,0.0572
9058,5419,33.18,9.53,16.07,7.58,0.1739,0.2992
9059,8840,11.4,5.86,2.72,2.83,-0.1706,-0.029
9060,9038,29.1,7.16,17.13,4.81,-0.0869,0.1228
9061,1700,10.05,2.96,4.26,2.83,-0.1209,-0.0008
9062,115,39.33,12.39,18.33,8.61,0.0009,0.301
9063,841,24.01,4.85,11.69,7.47,-0.0494,0.1753
9064,8016,21.4,4.15,13.92,3.33,0.0084,-0.0453
9065,5924,25.16,7.84,12.41,4.92,-0.0823,0.1142
9066,649,43.3,14.4,19.43,9.46,0.0299,0.4037
9067,972,39.86,11.24,24.21,4.41,0.1446,0.3684
9068,2854,19.18,6.85,6.96,5.38,-0.0642,0.1816
9069,4765,15.48,3.96,5.32,6.2,-0.1698,0.034
9070,5507,37.87,9.66,21.81,6.4,0.0985,0.2353
9071,971,57.39,20.32,28.95,8.13,0.2895,0.3972
9072,6962,28.91,9.54,10.41,8.96,-0.0459,0.3049
9073,4904,15.32,5.35,4.09,5.88,-0.0712,0.0582
9074,9111,17.1,9.19,6.81,1.1,-0.194,0.1011
9075,9143,19.13,2.48,13.53,3.12,-0.1848,-0.0583
9076,299,13.89,3.7,3.44,6.76,-0.1569,0.2059
9077,9006,23.26,3.97,14.09,5.21,-0.1091,0.053
9078,8751,17.94,7.44,5.62,4.88,-0.1952,0.137
9079,9125,13.46,3.07,6.5,3.9,-0.186,-0.0616
9080,4159,22.91,4.7,13.89,4.32,-0.173,0.0293
9081,581,40.2,8.7,23.87,7.63,0.2259,0.2906
9082,3045,21.52,3.71,12.3,5.51,-0.1991,0.0141
9083,7245,13.0,1.21,8.63,3.16,-0.0275,0.0527
9084,8169,19.15,4.19,8.21,6.75,-0.1713,0.0453
9085,5419,36.52,10.72,17.1,8.7,0.2674,0.3658
9086,5430,9.47,5.09,2.47,1.92,-0.2399,-0.0312
9087,8404,24.5,9.6,8.35,6.54,-0.1565,0.1994
9088,8840,18.05,7.04,7.06,3.95,-0.0772,0.0376
9089,6418,22.28,7.06,9.19,6.03,0.0503,0.1953
9090,8016,20.64,5.34,12.59,2.71,0.0008,-0.0718
9091,9114,8.48,1.93,4.98,1.57,-0.2033,-0.0346
9092,114,47.47,12.84,27.85,6.77,0.1584,0.1442
9093,8852,29.7,10.49,11.25,7.96,-0.1999,0.279
9094,841,23.25,6.04,10.35,6.85,-0.0571,0.1489
9095,1967,32.34,10.92,14.41,7.01,-0.06,0.1992
9096,8793,20.39,5.04,9.0,6.35,-0.0706,0.0711
9097,5924,24.4,9.03,11.07,4.3,-0.09,0.0877
9098,1700,6.64,1.71,2.47,2.45,-0.1265,-0.0432
9099,4669,19.16,5.68,7.51,5.96,-0.0747,0.1238
9100,1351,43.94,12.09,23.37,8.48,0.0499,0.2605
9101,4186,22.44,6.57,10.37,5.5,-0.166,0.1873
9102,5700,23.94,9.58,9.24,5.12,-0.0525,0.1262
9103,9038,25.69,5.91,15.35,4.43,-0.0924,0.0805
9104,6619,25.77,7.97,11.94,5.86,-0.0953,0.1646
9105,8045,12.02,5.42,2.33,4.27,-0.1715,0.1485
9106,604,42.09,12.26,22.27,7.57,0.1552,0.2892
9107,115,35.91,11.14,16.54,8.23,-0.0047,0.2586
9108,4904,13.1,5.83,3.71,3.56,-0.0749,0.0118
9109,4159,25.85,5.5,14.56,5.8,-0.1744,0.0122
9110,9006,21.88,2.94,12.58,6.36,-0.1113,0.0298
9111,972,37.78,8.32,25.93,3.54,0.1272,0.2824
9112,3045,24.9,5.94,12.84,6.13,-0.111,0.078
9113,971,55.27,21.33,25.6,8.34,0.265,0.4311
9114,299,12.51,2.67,1.93,7.91,-0.1591,0.1827
9115,6418,24.3,6.61,12.09,5.61,0.0442,0.152
9116,4765,13.36,4.97,1.97,6.41,-0.1943,0.0679
9117,581,43.58,10.93,24.4,8.25,0.314,0.3545
9118,9125,16.41,3.87,7.16,5.38,-0.1874,-0.0787
9119,8404,26.53,9.15,11.25,6.12,-0.1626,0.1562
9120,8840,20.08,6.59,9.96,3.53,-0.0833,-0.0057
9121,7245,16.38,3.44,9.16,3.78,0.0606,0.1166
9122,1967,30.29,11.34,12.25,6.7,-0.0636,0.2368
9123,8852,27.65,10.92,9.08,7.65,-0.2036,0.3165
9124,9143,17.75,1.46,12.02,4.27,-0.187,-0.0815
9125,5507,35.75,10.67,18.47,6.61,0.0741,0.2692
9126,4186,21.35,6.52,10.99,3.84,-0.172,0.1302
9127,8169,23.96,4.86,11.58,7.52,-0.0784,0.1071
9128,6962,26.69,10.03,10.02,6.64,-0.0496,0.2585
9129,5924,23.83,10.07,11.31,2.45,-0.0941,0.07
9130,114,48.37,11.99,30.12,6.27,0.2482,0.1306
9131,5419,38.7,11.39,17.83,9.48,0.3603,0.4276
9132,9038,23.96,5.0,16.76,2.2,-0.0974,0.0431
9133,4669,18.07,5.62,8.14,4.31,-0.0806,0.0667
9134,604,44.92,11.46,25.58,7.89,0.2442,0.2205
9135,1351,42.85,12.04,23.99,6.82,0.0439,0.2034
9136,649,38.91,11.49,18.83,8.59,0.0125,0.3177
9137,1700,6.06,2.75,2.71,0.6,-0.1306,-0.0609
9138,2854,14.79,3.93,6.36,4.5,-0.0816,0.0956
9139,9114,9.38,1.08,7.24,1.06,-0.1134,-0.0482
9140,9111,14.87,9.68,6.42,-1.23,-0.1977,0.0546
9141,841,21.2,6.47,8.18,6.55,-0.0607,0.1864
9142,8045,14.85,4.62,5.64,4.6,-0.0826,0.0798
9143,5700,22.21,8.67,10.65,2.89,-0.0574,0.0888
9144,8793,19.82,6.08,9.25,4.5,-0.0747,0.0534
9145,5430,14.28,5.75,5.84,2.69,-0.147,0.0306
9146,6619,24.04,7.06,13.35,3.63,-0.1002,0.1272
9147,115,38.74,10.34,19.85,8.55,0.0842,0.19
9148,8016,21.54,4.49,14.85,2.2,0.0906,-0.0854
9149,8751,20.88,8.24,6.28,6.37,-0.1966,0.1199
9150,8404,34.28,11.16,16.62,6.5,-0.0731,0.2129
9151,7245,18.59,4.54,8.94,5.11,0.0518,0.1814
9152,4904,14.96,5.62,7.07,2.27,-0.078,-0.0026
9153,4765,9.99,4.1,0.81,5.09,-0.1981,0.0275
9154,1967,32.5,12.45,12.02,8.03,-0.0724,0.3015
9155,9006,23.74,2.73,15.94,5.08,-0.1144,0.0154
9156,8840,22.29,7.7,9.73,4.86,-0.092,0.0591
9157,5924,25.35,10.42,12.09,2.83,-0.0455,0.1075
9158,8852,30.29,12.08,9.99,8.23,-0.2073,0.3661
9159,972,37.93,8.56,25.5,3.87,0.1978,0.3062
9160,5419,39.76,11.74,18.17,9.86,0.4089,0.4651
9161,299,9.15,1.8,0.76,6.59,-0.1629,0.1423
9162,9125,24.16,5.88,12.53,5.76,-0.0979,-0.0219
9163,114,49.89,12.34,30.9,6.65,0.2968,0.168
9164,6418,20.94,5.73,10.93,4.28,0.0404,0.1116
9165,4186,18.52,6.78,7.7,4.04,-0.1759,0.1806
9166,604,48.26,10.28,29.16,8.82,0.3292,0.1869
9167,9143,20.39,2.62,12.92,4.85,-0.1907,-0.0319
9168,5700,18.33,6.38,11.07,0.88,-0.0631,0.0529
9169,4159,27.72,5.29,17.92,4.51,-0.1775,-0.0021
9170,4669,21.41,4.44,11.72,5.24,0.0044,0.0331
9171,5507,38.39,11.83,19.37,7.19,0.0704,0.3188
9172,9038,27.3,3.82,20.35,3.13,-0.0124,0.0094
9173,8169,21.13,5.12,8.29,7.72,-0.0823,0.1575
9174,115,41.21,10.99,20.85,9.37,0.0732,0.265
9175,2854,16.45,4.32,6.69,5.45,-0.0843,0.0787
9176,3045,25.58,6.17,12.94,6.46,-0.0404,0.1018
9177,8016,24.01,5.15,15.85,3.01,0.0795,-0.0103
9178,9111,16.53,10.06,6.75,-0.28,-0.2004,0.0377
9179,1351,44.88,12.16,25.24,7.48,0.0348,0.2574
9180,581,51.33,12.94,29.76,8.62,0.4035,0.4112
9181,6962,23.85,10.29,6.73,6.84,-0.0536,0.3089
9182,5430,10.92,5.27,3.77,1.89,-0.1506,0.0067
9183,8045,10.97,2.32,6.06,2.59,-0.0883,0.0439
9184,649,40.94,11.61,20.07,9.25,0.0034,0.3716
9185,8793,16.46,5.6,7.17,3.69,-0.0783,0.0295
9186,8751,23.36,8.89,7.28,7.18,-0.2077,0.195
9187,841,17.32,4.18,8.6,4.54,-0.0664,0.1505
9188,6619,20.68,6.58,11.28,2.83,-0.1038,0.1032
9189,9114,11.04,1.47,7.57,2.0,-0.1162,-0.0651
9190,971,55.94,21.56,25.71,8.68,0.3356,0.4549
9191,1700,8.09,2.87,3.96,1.27,-0.1398,-0.0069
9192,7245,21.57,5.89,9.31,6.37,0.0435,0.2421
9193,4186,18.49,7.45,7.89,3.15,-0.1863,0.1465
9194,5924,25.98,10.08,12.12,3.78,-0.0488,0.1542
9195,604,48.24,10.95,29.35,7.93,0.3187,0.1528
9196,4765,9.65,2.03,0.69,6.93,-0.2009,0.0926
9197,4904,17.95,6.97,7.44,3.54,-0.0864,0.0581
9198,5700,15.46,5.74,8.94,0.78,-0.0681,0.037
9199,9143,20.36,3.29,13.11,3.96,-0.2011,-0.0661
9200,5419,40.77,10.17,21.1,9.5,0.4645,0.3811
9201,299,11.35,0.23,4.9,6.23,-0.1073,0.0584
9202,4669,18.54,3.81,9.59,5.14,-0.0006,0.0171
9203,114,53.47,12.35,32.4,8.72,0.3707,0.2405
9204,1967,32.15,10.38,11.9,9.87,-0.0752,0.3666
9205,8404,37.26,12.51,16.99,7.76,-0.0814,0.2736
9206,8016,25.66,5.56,17.12,2.98,0.1708,-0.04
9207,9125,27.74,5.88,14.03,7.83,-0.024,0.0506
9208,1351,46.52,12.57,26.51,7.45,0.1261,0.2277
9209,5507,44.02,13.58,22.64,7.8,0.1594,0.3702
9210,972,38.98,6.99,28.48,3.51,0.2534,0.2222
9211,9111,18.18,10.47,8.02,-0.32,-0.1092,0.008
9212,8169,26.76,6.86,11.56,8.33,0.0068,0.2089
9213,8793,22.0,5.83,11.79,4.39,-0.0849,0.085
9214,2854,20.46,5.64,9.57,5.25,-0.0942,0.1342
9215,9038,32.93,5.57,23.61,3.75,0.0767,0.0609
9216,9006,23.39,0.66,15.82,6.91,-0.1172,0.0805
9217,1700,9.48,2.42,6.41,0.65,-0.1555,-0.0454
9218,8840,22.92,7.36,9.76,5.81,-0.0953,0.1058
9219,3045,29.58,7.5,15.82,6.26,-0.0503,0.1572
9220,5430,3.44,2.24,-1.1,2.3,-0.1737,-0.0646
9221,9114,12.43,1.02,10.02,1.39,-0.1319,-0.1036
9222,971,57.33,21.11,28.16,8.06,0.3199,0.4164
9223,8852,30.93,11.73,10.02,9.18,-0.2106,0.4128
9224,8045,16.51,2.55,10.68,3.28,-0.0949,0.0994
9225,6619,16.58,3.99,7.36,5.23,-0.1067,0.1583
9226,115,45.22,12.32,23.73,9.17,0.0633,0.3204
9227,581,43.85,9.91,24.9,9.03,0.3804,0.34
9228,6418,24.52,5.74,12.43,6.35,0.1143,0.1841
9229,841,13.22,1.59,4.69,6.95,-0.0693,0.2057
9230,4159,24.84,4.65,15.78,4.41,-0.1825,-0.0181
9231,649,46.48,11.84,24.69,9.95,-0.0032,0.4271
9232,6962,16.37,7.26,1.86,7.25,-0.0767,0.2377
9233,8751,19.26,6.3,3.37,9.58,-0.2106,0.2501
9234,299,7.83,0.46,2.89,4.48,-0.1352,0.026
9235,8404,37.54,13.6,15.98,7.96,-0.094,0.3137
9236,5700,17.54,7.59,9.49,0.46,-0.0909,0.0014
9237,7245,18.39,5.69,5.36,7.34,0.0376,0.2878
9238,9143,22.45,5.14,13.67,3.64,-0.2239,-0.1017
9239,8016,25.94,6.65,16.11,3.18,0.1583,0.0001
9240,8169,28.79,6.38,12.85,9.56,0.0869,0.165
9241,1967,32.43,11.47,10.89,10.07,-0.0877,0.4067
9242,1351,47.06,13.14,26.63,7.3,0.1982,0.2632
9243,9111,20.21,9.99,9.31,0.91,-0.029,-0.0359
9244,5924,22.8,9.88,8.18,4.74,-0.0547,0.2
9245,9125,28.27,6.46,14.15,7.67,0.0482,0.0862
9246,4904,21.58,8.28,9.25,4.06,-0.0997,0.1268
9247,5430,0.92,1.7,-2.79,2.02,-0.1768,-0.076
9248,972,39.33,6.51,28.09,4.73,0.3335,0.1783
9249,9114,9.91,0.47,8.33,1.11,-0.135,-0.1151
9250,5507,44.55,14.15,22.76,7.65,0.2316,0.4058
9251,604,51.87,12.26,31.16,8.45,0.3054,0.2215
9252,971,55.49,20.47,27.03,7.99,0.3074,0.4317
9253,581,45.63,10.89,25.91,8.83,0.4462,0.3618
9254,4186,15.31,7.24,3.94,4.12,-0.1922,0.1922
9255,4669,15.02,4.04,7.59,3.4,-0.0285,-0.0152
9256,1700,7.63,1.34,4.68,1.61,-0.1585,-0.0646
9257,8045,14.67,1.92,9.54,3.21,-0.1074,0.1146
9258,9006,21.55,-0.41,14.09,7.87,-0.1202,0.0613
9259,114,49.95,12.58,30.39,6.97,0.3428,0.2081
9260,115,47.0,13.3,24.74,8.96,0.129,0.3423
9261,8840,21.07,6.28,8.03,6.77,-0.0983,0.0866
9262,4159,26.49,5.23,17.68,3.59,-0.1898,-0.0555
9263,649,48.63,11.06,28.31,9.26,0.0927,0.4431
9264,3045,27.06,6.96,14.13,5.98,-0.0535,0.1457
9265,6619,18.37,4.97,8.38,5.02,-0.041,0.1802
9266,4765,13.28,3.34,2.5,7.45,-0.2142,0.1613
9267,841,14.87,2.17,6.58,6.12,-0.0766,0.1682
9268,6962,18.52,6.48,5.49,6.56,0.0193,0.2537
9269,8793,26.71,7.41,13.67,5.63,-0.0931,0.1556
9270,2854,25.17,7.23,11.45,6.49,-0.1025,0.2048
9271,5419,42.46,12.02,21.27,9.17,0.4417,0.3455
9272,8852,29.08,11.1,8.88,9.1,-0.2231,0.4281
9273,6418,26.17,6.32,14.32,5.53,0.1071,0.1467
9274,8751,21.41,5.52,6.99,8.89,-0.1146,0.2661
9275,9038,37.64,7.15,25.49,4.99,0.0685,0.1315
9276,114,48.95,13.59,28.9,6.46,0.4072,0.2471
9277,8169,31.95,7.45,15.6,8.9,0.164,0.1857
9278,5507,45.31,14.17,22.86,8.29,0.2913,0.4546
9279,1967,35.59,12.54,13.64,9.41,-0.0107,0.4275
9280,8852,30.32,11.19,10.4,8.73,-0.2408,0.441
9281,5924,27.29,10.9,10.49,5.9,-0.0652,0.273
9282,1351,50.22,14.21,29.38,6.64,0.2753,0.284
9283,9143,21.01,3.74,12.58,4.68,-0.2347,-0.1239
9284,115,46.0,14.3,23.25,8.46,0.1934,0.3813
9285,581,46.11,10.27,27.13,8.7,0.4901,0.3743
9286,8404,41.68,13.51,19.0,9.17,-0.0976,0.3791
9287,841,17.66,3.76,7.28,6.61,-0.0835,0.2105
9288,8016,24.5,5.25,15.02,4.23,0.1475,-0.0221
9289,971,55.96,19.86,28.24,7.86,0.3513,0.4442
9290,972,41.15,8.44,28.09,4.62,0.319,0.153
9291,6962,21.31,8.07,6.19,7.05,0.0124,0.296
9292,2854,26.41,7.31,12.97,6.12,-0.1202,0.2177
9293,4159,28.47,5.55,19.01,3.91,-0.1956,-0.0029
9294,9125,32.77,7.48,16.46,8.83,0.0377,0.1592
9295,604,52.63,12.27,31.26,9.09,0.3651,0.2702
9296,5419,44.18,12.11,23.27,8.8,0.4239,0.3584
9297,649,50.6,11.38,29.64,9.58,0.0869,0.4957
9298,9038,32.54,7.15,21.92,3.47,0.0537,0.0771
9299,8793,29.5,9.0,14.37,6.12,-0.1,0.198
9300,1967,34.2,12.51,12.76,8.92,-0.0107,0.4275
9301,8852,28.93,11.16,9.53,8.24,-0.2408,0.441
9302,5924,25.9,10.87,9.61,5.41,-0.0652,0.273
9303,581,46.13,10.37,27.15,8.6,0.4901,0.3743
9304,8404,41.71,13.61,19.02,9.07,-0.0976,0.3791
9305,841,17.68,3.86,7.3,6.51,-0.0835,0.2105
9306,6962,20.44,8.48,5.12,6.85,0.0124,0.296
9307,2854,25.55,7.72,11.91,5.92,-0.1202,0.2177
9308,4159,27.6,5.96,17.94,3.7,-0.1956,-0.0029
9309,5419,43.95,12.03,23.31,8.61,0.4239,0.3584
9310,604,52.36,12.2,31.26,8.9,0.3651,0.2702
9311,9125,32.5,7.41,16.46,8.64,0.0377,0.1592
9312,114,47.31,13.46,28.27,5.58,0.4072,0.2471
9313,8169,30.31,7.32,14.98,8.02,0.164,0.1857
9314,5507,43.67,14.04,22.23,7.4,0.2913,0.4546
9315,115,46.85,14.37,23.6,8.87,0.1934,0.3813
9316,9143,21.86,3.82,12.94,5.1,-0.2347,-0.1239
9317,1351,51.07,14.28,29.74,7.06,0.2753,0.284
9318,8016,25.53,5.68,15.5,4.36,0.1475,-0.0221
9319,971,57.0,20.28,28.72,8.0,0.3513,0.4442
9320,972,41.96,8.87,28.34,4.76,0.319,0.153
9321,649,50.9,11.61,29.61,9.69,0.0869,0.4957
9322,9038,32.84,7.37,21.88,3.59,0.0537,0.0771
9323,8793,29.8,9.22,14.34,6.24,-0.1,0.198
9324,114,45.99,13.51,27.76,4.73,0.4072,0.2471
9325,8169,29.0,7.37,14.47,7.16,0.164,0.1857
9326,5507,42.35,14.08,21.72,6.55,0.2913,0.4546
9327,5419,43.67,11.96,23.26,8.44,0.4239,0.3584
9328,604,51.8,12.13,30.94,8.73,0.3651,0.2702
9329,9125,31.94,7.34,16.13,8.47,0.0377,0.1592
9330,8793,30.35,9.3,14.38,6.67,-0.1,0.198
9331,9038,33.39,7.45,21.93,4.01,0.0537,0.0771
9332,649,51.45,11.68,29.65,10.12,0.0869,0.4957
9333,581,45.33,9.97,27.42,7.94,0.4901,0.3743
9334,8404,40.91,13.21,19.29,8.41,-0.0976,0.3791
9335,841,16.88,3.46,7.57,5.85,-0.0835,0.2105
9336,1351,51.16,13.97,30.17,7.01,0.2753,0.284
9337,9143,21.95,3.51,13.38,5.06,-0.2347,-0.1239
9338,115,46.94,14.07,24.04,8.83,0.1934,0.3813
9339,972,42.43,9.24,28.32,4.88,0.319,0.153
9340,971,58.0,20.66,29.22,8.11,0.3513,0.4442
9341,8016,26.53,6.05,16.01,4.48,0.1475,-0.0221
9342,841,17.98,3.72,8.09,6.17,-0.0835,0.2105
9343,8404,42.01,13.47,19.8,8.73,-0.0976,0.3791
9344,581,46.43,10.23,27.94,8.26,0.4901,0.3743
9345,5419,43.94,12.03,23.29,8.62,0.4239,0.3584
9346,604,52.47,12.19,31.37,8.91,0.3651,0.2702
9347,9125,32.62,7.4,16.57,8.64,0.0377,0.1592
9348,8016,26.01,5.64,16.19,4.17,0.1475,-0.0221
9349,971,57.47,20.25,29.41,7.81,0.3513,0.4442
9350,972,42.02,8.84,28.61,4.57,0.319,0.153
9351,5419,43.75,11.96,23.83,7.96,0.4239,0.3584
9352,604,52.15,12.13,31.77,8.25,0.3651,0.2702
9353,9125,32.29,7.34,16.97,7.99,0.0377,0.1592
9354,1351,51.61,13.71,30.51,7.38,0.2753,0.284
9355,9143,22.39,3.24,13.72,5.43,-0.2347,-0.1239
9356,115,47.39,13.8,24.38,9.2,0.1934,0.3813
9357,972,42.36,8.97,28.68,4.71,0.319,0.153
9358,971,58.3,20.39,29.97,7.95,0.3513,0.4442
9359,8016,26.84,5.78,16.75,4.31,0.1475,-0.0221
9360,1351,52.0,13.39,30.9,7.71,0.2753,0.284
9361,9143,22.78,2.93,14.1,5.75,-0.2347,-0.1239
9362,115,47.78,13.48,24.77,9.53,0.1934,0.3813
9363,972,42.6,8.8,28.97,4.84,0.319,0.153
9364,971,58.85,20.22,30.56,8.07,0.3513,0.4442
9365,8016,27.39,5.61,17.34,4.44,0.1475,-0.0221
9366,766,38.18,9.67,20.8,7.7,0.337,0.2563
9367,6884,27.49,7.51,11.77,8.21,-0.0364,0.3222
9368,6814,20.63,4.49,10.3,5.84,0.0896,0.0938
